全国地方公共団体コード,ID,都道府県名,市区町村名,種別,所在地_全国地方公共団体コード,所在地_連結標記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
173843,MM0000000469,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂2-1,石川県,志賀町,小浦中の坂,2-1,,37.03651643360215,136.7630331674131,65.0,
173843,MM0000000470,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂23-1,石川県,志賀町,小浦中の坂,23-1,,37.03564644905836,136.7635035919902,65.0,
173843,MM0000000471,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂23-1,石川県,志賀町,小浦中の坂,23-1,,37.03658291648605,136.76434641109506,65.0,
173843,MM0000000472,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂5-1,石川県,志賀町,小浦中の坂,5-1,,37.03694149955746,136.76132315389114,65.0,
173843,MM0000000473,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂2-24,石川県,志賀町,小浦中の坂,2-24,,37.03775274401133,136.76334993740707,65.0,
173843,MM0000000474,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦平打1-1,石川県,志賀町,小浦平打,1-1,,37.03423758019094,136.76543821191177,65.0,
173843,MM0000000475,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦平打1-1,石川県,志賀町,小浦平打,1-1,,37.03429043868383,136.76717251206932,65.0,
173843,MM0000000476,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦平打1-8,石川県,志賀町,小浦平打,1-8,,37.034901293892965,136.76613507179255,65.0,
173843,MM0000000477,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦平打2-2,石川県,志賀町,小浦平打,2-2,,37.0351056669671,136.76536930998955,65.0,
173843,MM0000000478,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小窪ト92,石川県,志賀町,小窪ト,92,,37.17316609639712,136.6809739088056,65.0,
173843,MM0000000479,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小窪ト28-2,石川県,志賀町,小窪ト,28-2,,37.17409237873648,136.68001432768358,65.0,
173843,MM0000000480,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小窪ト94-2付近,石川県,志賀町,小窪ト,94-2付近,,37.17182828283667,136.6794583961647,65.0,
173843,MM0000000481,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小窪ハ40-2付近,石川県,志賀町,小窪ハ,40-2付近,,37.1685104688538,136.67891764176537,65.0,
173843,MM0000000482,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小窪リ34-2,石川県,志賀町,小窪リ,34-2,,37.17591360488628,136.68200525596924,65.0,
173843,MM0000000483,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小室１５41付近,石川県,志賀町,小室１５,41付近,,37.05880772964114,136.7949462947176,65.0,
173843,MM0000000484,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小室２10,石川県,志賀町,小室２,10,,37.06588597675542,136.78255245706654,65.0,
173843,MM0000000485,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小室２16-2,石川県,志賀町,小室２,16-2,,37.06576869451776,136.7818190102021,65.0,
173843,MM0000000486,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小室２63-1付近,石川県,志賀町,小室２,63-1付近,,37.06504587202018,136.7825949833281,65.0,
173843,MM0000000487,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小室２72付近,石川県,志賀町,小室２,72付近,,37.06397885340949,136.78353316417585,65.0,
173843,MM0000000488,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小室ニ5-3,石川県,志賀町,小室ニ,5-3,,37.060151762007614,136.79191462636848,65.0,
173843,MM0000000489,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小室ニ8-3,石川県,志賀町,小室ニ,8-3,,37.061381713190265,136.79046568347923,65.0,
173843,MM0000000490,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小室ロ62-2,石川県,志賀町,小室ロ,62-2,,37.06301487503906,136.78282110827885,65.0,
173843,MM0000000491,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町松木１5-1付近,石川県,志賀町,松木１,5-1付近,,37.070060421202086,136.78094347985763,65.0,
173843,MM0000000492,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町松木４68-2,石川県,志賀町,松木４,68-2,,37.065003881507366,136.7803197808331,65.0,
173843,MM0000000493,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町松木４140付近,石川県,志賀町,松木４,140付近,,37.06591684682224,136.781200723373,65.0,
173843,MM0000000494,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚イ1-1付近,石川県,志賀町,上棚イ,1-1付近,,36.979391209843534,136.8176201513421,65.0,
173843,MM0000000495,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚い67-1付近,石川県,志賀町,上棚い,67-1付近,,36.97457267456016,136.81761297436282,65.0,
173843,MM0000000496,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚い34付近,石川県,志賀町,上棚い,34付近,,36.975932050627705,136.8161435376654,65.0,
173843,MM0000000497,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚エ57-2,石川県,志賀町,上棚エ,57-2,,36.968308493133534,136.81669413782538,65.0,
173843,MM0000000498,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚キ51-1付近,石川県,志賀町,上棚キ,51-1付近,,36.964071136335924,136.815699913082,65.0,
173843,MM0000000499,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚キ5付近,石川県,志賀町,上棚キ,5付近,,36.965158393675935,136.8161753300306,65.0,
173843,MM0000000500,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚ヌ38-2,石川県,志賀町,上棚ヌ,38-2,,36.97604459397804,136.82826729236726,65.0,
173843,MM0000000501,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚ノ46-2付近,石川県,志賀町,上棚ノ,46-2付近,,36.972977763488394,136.8186071652101,65.0,
173843,MM0000000502,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚フ78-1付近,石川県,志賀町,上棚フ,78-1付近,,36.971801934753294,136.81752081714728,65.0,
173843,MM0000000503,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚ヘ34-1,石川県,志賀町,上棚ヘ,34-1,,36.9795571058393,136.81917677501227,65.0,
173843,MM0000000504,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚ホ3-2,石川県,志賀町,上棚ホ,3-2,,36.9768029101409,136.8206013927261,65.0,
173843,MM0000000505,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚ホ209-2付近,石川県,志賀町,上棚ホ,209-2付近,,36.97852019472087,136.81980789040577,65.0,
173843,MM0000000506,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚ヤ29付近,石川県,志賀町,上棚ヤ,29付近,,36.97820539141362,136.81616078285683,65.0,
173843,MM0000000507,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚リ153付近,石川県,志賀町,上棚リ,153付近,,36.97588074344532,136.82555287086774,65.0,
173843,MM0000000508,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚リ158-1付近,石川県,志賀町,上棚リ,158-1付近,,36.975807694121755,136.82612003987984,65.0,
173843,MM0000000509,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚ル37付近,石川県,志賀町,上棚ル,37付近,,36.97564340993991,136.82890131532287,65.0,
173843,MM0000000510,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚を18-4,石川県,志賀町,上棚を,18-4,,36.97607857620631,136.83004482160771,65.0,
173843,MM0000000511,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚甲287,石川県,志賀町,上棚甲,287,,36.9699627841144,136.8169045641255,65.0,
173843,MM0000000512,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上棚甲272,石川県,志賀町,上棚甲,272,,36.97154338921052,136.81928699458766,65.0,
173843,MM0000000513,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野１９8-8,石川県,志賀町,上野１９,8-8,,37.02524979031406,136.7580659551652,65.0,
173843,MM0000000514,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野チ13-3,石川県,志賀町,上野チ,13-3,,37.023515722382,136.74757153884838,65.0,
173843,MM0000000515,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ニ202,石川県,志賀町,上野ニ,202,,37.01842772884012,136.7462361297877,65.0,
173843,MM0000000516,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ニ101-1,石川県,志賀町,上野ニ,101-1,,37.0184506342888,136.74459623234202,65.0,
173843,MM0000000517,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ハ39-2付近,石川県,志賀町,上野ハ,39-2付近,,37.01744298744963,136.74507321326902,65.0,
173843,MM0000000518,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ハ74-1付近,石川県,志賀町,上野ハ,74-1付近,,37.015801764186655,136.74620581824945,65.0,
173843,MM0000000519,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ハ45付近,石川県,志賀町,上野ハ,45付近,,37.0163684490072,136.74473150151977,65.0,
173843,MM0000000520,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ハ16-2付近,石川県,志賀町,上野ハ,16-2付近,,37.01579286699379,136.74425188817494,65.0,
173843,MM0000000521,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ハ84付近,石川県,志賀町,上野ハ,84付近,,37.01663207917149,136.7461662343554,65.0,
173843,MM0000000522,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ハ1付近,石川県,志賀町,上野ハ,1付近,,37.01734618263996,136.74410488041602,65.0,
173843,MM0000000523,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ロ93付近,石川県,志賀町,上野ロ,93付近,,37.01523202335009,136.74571476693313,65.0,
173843,MM0000000524,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ロ110付近,石川県,志賀町,上野ロ,110付近,,37.01575316229904,136.745387857685,65.0,
173843,MM0000000525,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野ヲ100,石川県,志賀町,上野ヲ,100,,37.018447637047565,136.74724968207508,65.0,
173843,MM0000000526,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野乙520,石川県,志賀町,上野乙,520,,37.018442345220315,136.749638533816,65.0,
173843,MM0000000527,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野乙520,石川県,志賀町,上野乙,520,,37.01929130263588,136.75044564696384,65.0,
173843,MM0000000528,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野甲464,石川県,志賀町,上野甲,464,,37.01287987323645,136.74686426138555,65.0,
173843,MM0000000529,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野甲464,石川県,志賀町,上野甲,464,,37.01358335973317,136.74751495603024,65.0,
173843,MM0000000530,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野甲438,石川県,志賀町,上野甲,438,,37.017141263000646,136.7500372610203,65.0,
173843,MM0000000531,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野甲438,石川県,志賀町,上野甲,438,,37.01651486220207,136.74902460194335,65.0,
173843,MM0000000532,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野甲414,石川県,志賀町,上野甲,414,,37.017207572692975,136.74736152602765,65.0,
173843,MM0000000533,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野甲440,石川県,志賀町,上野甲,440,,37.01798498208766,136.7484254603866,65.0,
173843,MM0000000534,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町上野甲454付近,石川県,志賀町,上野甲,454付近,,37.01359620790736,136.7454274444648,65.0,
173843,MM0000000535,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町神代カ9-2,石川県,志賀町,神代カ,9-2,,37.013002765783355,136.77350024502442,65.0,
173843,MM0000000536,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町神代ニ39-1付近,石川県,志賀町,神代ニ,39-1付近,,37.009997304939006,136.7713526705126,65.0,
173843,MM0000000537,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町神代ヌ40,石川県,志賀町,神代ヌ,40,,37.0119765867554,136.77029710171405,65.0,
173843,MM0000000538,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町神代マ8付近,石川県,志賀町,神代マ,8付近,,37.00911647010262,136.770537446091,65.0,
173843,MM0000000539,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町神代ヤ13付近,石川県,志賀町,神代ヤ,13付近,,37.01111953042006,136.77113681839856,65.0,
173843,MM0000000540,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町神代甲214,石川県,志賀町,神代甲,214,,37.01153200934628,136.77246901254074,65.0,
173843,MM0000000541,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町清水今江ト16,石川県,志賀町,清水今江ト,16,,37.01967003162818,136.78819518476152,65.0,
173843,MM0000000542,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町清水今江ト59付近,石川県,志賀町,清水今江ト,59付近,,37.0165499324257,136.78635313675784,65.0,
173843,MM0000000543,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町清水今江ト43-1付近,石川県,志賀町,清水今江ト,43-1付近,,37.01767228377116,136.78718777618312,65.0,
173843,MM0000000544,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町清水今江ホ166付近,石川県,志賀町,清水今江ホ,166付近,,37.02149827456529,136.78846132270118,65.0,
173843,MM0000000545,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町清水今江丑36-2付近,石川県,志賀町,清水今江丑,36-2付近,,37.0192805717623,136.78482593668485,65.0,
173843,MM0000000546,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町清水今江午1-2,石川県,志賀町,清水今江午,1-2,,37.018545329774106,136.7874399039601,65.0,
173843,MM0000000547,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町清水今江午46付近,石川県,志賀町,清水今江午,46付近,,37.016058576920415,136.7858231235351,65.0,
173843,MM0000000548,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い88,石川県,志賀町,西海久喜い,88,,37.143544426010976,136.67387772373678,65.0,
173843,MM0000000549,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い88,石川県,志賀町,西海久喜い,88,,37.14483191643212,136.6740201646291,65.0,
173843,MM0000000550,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い93,石川県,志賀町,西海久喜い,93,,37.145266973158634,136.6780955259056,65.0,
173843,MM0000000551,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い96,石川県,志賀町,西海久喜い,96,,37.146625345234234,136.6760900718566,65.0,
173843,MM0000000552,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い96,石川県,志賀町,西海久喜い,96,,37.147078756488575,136.67768607119862,65.0,
173843,MM0000000553,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い104,石川県,志賀町,西海久喜い,104,,37.147276810923984,136.67829230160683,65.0,
173843,MM0000000554,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い89,石川県,志賀町,西海久喜い,89,,37.14617927505828,136.67404508550146,65.0,
173843,MM0000000555,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い89,石川県,志賀町,西海久喜い,89,,37.147786527171725,136.67436386140392,65.0,
173843,MM0000000556,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い89,石川県,志賀町,西海久喜い,89,,37.14923986033659,136.67473279293822,65.0,
173843,MM0000000557,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜い103,石川県,志賀町,西海久喜い,103,,37.1486149854147,136.67749930545068,65.0,
173843,MM0000000558,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海久喜は29,石川県,志賀町,西海久喜は,29,,37.15144750822455,136.67493662337048,65.0,
173843,MM0000000559,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海千ノ浦イ34-2,石川県,志賀町,西海千ノ浦イ,34-2,,37.14056346638674,136.6818204808317,65.0,
173843,MM0000000560,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海千ノ浦ト18-2,石川県,志賀町,西海千ノ浦ト,18-2,,37.14002297189746,136.67641273708907,65.0,
173843,MM0000000561,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海千ノ浦ト154,石川県,志賀町,西海千ノ浦ト,154,,37.14005891340416,136.67572185990804,65.0,
173843,MM0000000562,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海千ノ浦ニ118,石川県,志賀町,西海千ノ浦ニ,118,,37.139572259228565,136.6768881893195,65.0,
173843,MM0000000563,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町西海千ノ浦ニ5-3,石川県,志賀町,西海千ノ浦ニ,5-3,,37.13942096100863,136.67757307280624,65.0,
